Symbol,ROE,SE,Net Income,momentum,annualized daily std,factor
PLTR,0.0610438462607748,3560965000.0,217375000.0,1.2097264635929752,41.86259563002924,0.028897550316378466
CSX,0.3061897304871013,12133000000.0,3715000000.0,0.010405858020086844,41.85062189746569,0.0002486428528011189
CRWD,-0.1225499753266363,1487434000.0,-182285000.0,0.5096057708678549,465.433254092582,0.0010949062328204126
APO,0.2578332343038225,25245000000.0,6509000000.0,0.0696680971728037,95.53374879120143,0.0007292511604990012
CARR,0.0234314269850083,9005000000.0,211000000.0,-0.008144410592492027,65.31135264385335,-0.00012470130019973674
SLB,0.2001498197481155,21359000000.0,4275000000.0,-0.12586437070098275,94.01766812062381,-0.0013387310408454283
APD,0.1493330268257951,15660300000.0,2338600000.0,-0.1033960305233542,418.19682616625414,-0.0002472425041366744
CEG,0.1397306397306397,11286000000.0,1577000000.0,0.0731952138888033,261.8446891855022,0.00027953675179162644
DHI,0.2072443912368884,23137900000.0,4795200000.0,0.18948802670918052,129.65703306100673,0.0014614558287788515
AFL,0.2119172162838299,21985000000.0,4659000000.0,-0.08938978377866333,77.61534842459378,-0.001151702409292266
FTNT,-2.476909797151489,-463400000.0,1147800000.0,0.4211180222334461,91.93131096535645,0.004580789915985653
MPC,0.0069110481225516,31399000000.0,217000000.0,-0.03040566824555704,234.27714378146067,-0.0001297850390131108
PSX,0.0036334913112164,31650000000.0,115000000.0,-0.05614855044483291,146.73732580993652,-0.000382646679261145
NSC,0.1429465613019325,12781000000.0,1827000000.0,-0.1438963633247,298.28849983692874,-0.0004824066747573797
GM,0.1440555140761562,68307000000.0,9840000000.0,-0.04326613675680231,108.29945904678802,-0.0003995046433067619
SPG,0.7096809359371602,3687598000.0,2617018000.0,-0.1338222213355588,230.07229786066134,-0.000581652909019953
COF,0.0841295253834633,58089000000.0,4887000000.0,0.12216791927806273,291.1754702898384,0.0004195680328307044
MET,0.0529534261065018,30253000000.0,1602000000.0,-0.30002837239597707,66.32256670319279,-0.004523775048373296
AEP,0.0873564852102777,25328400000.0,2212600000.0,-0.12549531514337645,85.91978875883282,-0.0014606101453022385
TRV,0.1200192608643312,24921000000.0,2991000000.0,-0.08027084333796387,154.41697948267702,-0.0005198317154427237
TTD,0.0826810965064071,2164219000.0,178940000.0,0.6533513849175777,183.24189307929046,0.003565513180083042
CPRT,0.2067229066178533,5987440000.0,1237741000.0,0.41642467834648444,34.622053169007124,0.012027729156145434
BK,0.0801775220073642,41009000000.0,3288000000.0,-0.11602749650233055,92.03956258228467,-0.0012606263355347904
LEN,0.1483520352022019,26701966000.0,3961291000.0,0.16350027752458088,129.90932113627622,0.0012585723341057829
PCAR,0.1848111638668627,24894600000.0,4600800000.0,0.07681641399314804,67.42488929579055,0.0011392886928765608
KDP,0.0849431375603676,25676000000.0,2181000000.0,-0.12043606069728091,18.757134827871194,-0.006420813295979788
ALL,-0.0170164492342597,17630000000.0,-300000000.0,-0.20226462297550568,98.53730871881872,-0.002052670461628683
AIG,0.0755930683612405,51301000000.0,3878000000.0,-0.15281908542216088,67.89202013300023,-0.002250913805816778
KMI,0.0783510353304547,31729000000.0,2486000000.0,-0.07953434171444249,13.599223644338995,-0.0058484472198198295
D,0.0784449212641379,27497000000.0,2157000000.0,-0.20433833312996763,116.59403225446135,-0.001752562538398262
PAYX,0.4458090003435245,3493200000.0,1557300000.0,-0.07041582171016904,107.90620470131816,-0.0006525650856230036
TEL,0.1638781638781638,11655000000.0,1910000000.0,0.05140100947716126,176.22339169496297,0.00029168096801890386
IQV,0.2221858638743455,6112000000.0,1358000000.0,-0.042400604535336894,310.1718013280703,-0.00013670038460552886
F,0.0096733492219262,42798000000.0,414000000.0,0.08528049437688513,39.507279504302055,0.0021586020461773054
MPLX,0.2919611307420495,13584000000.0,3966000000.0,0.06216952416904091,22.55092461486135,0.002756850338990996
RCL,0.3478260869565217,4899000000.0,1704000000.0,0.5811171033809059,269.37109790882187,0.002157310520290508
HES,0.1810039575088523,9602000000.0,1738000000.0,-0.05196190703747003,271.4082566190136,-0.00019145293398502237
FERG,0.3750248163589438,5037000000.0,1889000000.0,0.10940413295340581,264.2349559892237,0.0004140411042279646
HUM,0.2073170731707317,16318000000.0,3383000000.0,0.0487082723269535,707.5225567486675,6.884341970775652e-05
PRU,0.0841978044113203,29787000000.0,2508000000.0,-0.1859227702248141,111.84133706482632,-0.0016623797166967714
KVUE,0.1484256533761484,11211000000.0,1664000000.0,,,
EW,0.208262642497842,6719400000.0,1399400000.0,0.11455475345093662,242.43726499389697,0.0004725129754859278
ACGL,0.0151457368564423,18355000000.0,278000000.0,0.10992508620140082,83.87111174870061,0.0013106430081762193
ODFL,0.291112498887339,4257811000.0,1239502000.0,0.1012206119512232,191.327962053896,0.0005290424403449713
CNC,0.1039836646632763,25956000000.0,2699000000.0,-0.18273341065144527,81.65706398177988,-0.002237815098179608
CPNG,5.9412768031189085,4104000000.0,24383000000.0,0.030710204247993637,54.338502039953774,0.0005651647192153581
HWM,0.1894971513500123,4037000000.0,765000000.0,0.10776404573540609,34.21818709016137,0.003149320723843698
EA,1.0182366652954888,7293000000.0,7426000000.0,0.02472362996337416,85.53604476915436,0.00028904340889385953
DDOG,0.0239800054706485,2025354000.0,48568000.0,0.3774651845254721,438.6852929020833,0.0008604464080124159
HSY,0.4541956426383833,4099086000.0,1861787000.0,0.17262379227375496,193.26842929251072,0.0008931815346441802
AME,0.1504191603597218,8730191000.0,1313188000.0,0.04516451887195812,153.59750476376942,0.0002940446131688171
GEHC,0.2213406292749658,7310000000.0,1618000000.0,0.3202215049871618,15.089087478701844,0.021222059017097786
KR,0.2897942879968044,10014000000.0,2902000000.0,0.004203069620037732,64.00183598309003,6.567107889136537e-05
CTSH,0.1607318363952521,13227000000.0,2126000000.0,0.08077447246807377,177.7436938023546,0.0004544435346206569
EXC,0.0903902154921374,25755000000.0,2328000000.0,-0.08156853790159473,49.711334804931596,-0.0016408438482223725
IR,0.0797322960992007,9846700000.0,785100000.0,0.08461155572551898,74.12245709978133,0.0011415104009789847
CBRE,0.1132678945626999,9067000000.0,1027000000.0,-0.05895640373392439,163.2752471847303,-0.0003610859867033052
NUE,0.222059556438749,22123754000.0,4912791000.0,-0.025663595843978197,256.099776149279,-0.00010020936460724995
RMD,1.022540480974977,4129903000.0,4222993000.0,0.04095537852187744,241.80595430760542,0.00016937291159413475
LULU,2.5757496747172492,3148799000.0,8110518000.0,0.02296091614720961,481.5563824286729,4.768063924603996e-05
FANG,0.191394148020654,17430000000.0,3336000000.0,0.007419932789655997,191.74522564844833,3.869683203095723e-05
VICI,0.0995652233899947,25657774000.0,2554622000.0,-0.0194837436271326,37.87837045966831,-0.000514376500115766
DFS,0.1982735365524683,14828000000.0,2940000000.0,0.05307508402287657,130.53687736639372,0.000406590728181005
HIG,0.1633718274939649,15327000000.0,2504000000.0,-0.09266801032559208,60.393017186841206,-0.0015344159745968634
XYL,0.0598466981132075,10176000000.0,609000000.0,-0.07054790022732974,181.7177687579325,-0.0003882278585607502
EIX,0.0784106107891217,17944000000.0,1407000000.0,0.015100801714933963,60.343395857178706,0.0002502477943182826
ON,0.280183575622388,7800600000.0,2185600000.0,0.4139870718562004,104.94456609979845,0.003944816651702708
SMCI,0.3245146209505266,1972170000.0,639998000.0,1.8087538513369115,253.4073778077401,0.007137731612175914
QSR,0.3632135306553911,4730000000.0,1718000000.0,0.1700065470628167,75.03643455993875,0.0022656533197485053
VRT,0.2283984316839545,2014900000.0,460200000.0,0.4370369909349132,60.57127774479634,0.0072152513073320285
APP,0.3029222440937048,1256329000.0,380570000.0,1.2779817240997362,307.8137033679482,0.004151802567971081
LVS,2.52729044834308,4104000000.0,10372000000.0,0.06860666181630337,70.94273644015996,0.0009670709823009567
BIIB,0.0784829114693839,14799400000.0,1161500000.0,0.11668699969866694,533.5243391885634,0.00021870979658797962
DXCM,0.2617712462535048,2068600000.0,541500000.0,0.0459197053784528,266.71190748476937,0.00017216968605376218
TSCO,0.515045851587292,2149762000.0,1107226000.0,-0.05982634607962839,221.1618873687253,-0.0002705092943065944
VST,0.3757985719654265,5322000000.0,2000000000.0,0.09168862677654864,22.232897004595646,0.004124007175385023
ARES,0.2310319398233423,5021349000.0,1160092000.0,0.28110109011708256,98.89085347456856,0.0028425388217462643
WAB,0.0783922462941847,10524000000.0,825000000.0,-0.07762956900029175,86.93920469600799,-0.0008929178645207493
EBAY,1.5809881175734837,6396000000.0,10112000000.0,0.015468159826583694,107.98746870881438,0.00014324032234048578
FITB,0.0130398497809305,19172000000.0,250000000.0,-0.24995834433618822,73.35039566672043,-0.0034077300069643114
GPN,0.04325054550675,23787515000.0,1028823000.0,-0.042433198920000144,235.52546395230223,-0.00018016395428306455
HAL,0.2822007844800169,9433000000.0,2662000000.0,-0.21598603214260553,69.9911537999251,-0.0030859047239029324
EQR,0.024402299597111,11578376000.0,282539000.0,0.041861899309455754,142.02026027037033,0.0002947600520500482
PHM,0.2506315696510257,10383257000.0,2602372000.0,0.42360236321996336,65.61258166608694,0.006456114855771786
NTAP,5.4892148403796375,1159000000.0,6362000000.0,0.18075760603366473,130.63206425915024,0.0013837154534668804
STT,0.0816841043741333,23799000000.0,1944000000.0,-0.11777809564639727,159.6980983803819,-0.0007375046844068476
FE,0.1077317698790765,10916000000.0,1176000000.0,-0.10414373105598625,37.571060010282515,-0.002771913569313296
CHD,0.1959848524147948,3855400000.0,755600000.0,0.12717689634309723,154.2683592386368,0.0008243874309077732
FSLR,0.1242289123134626,6687469000.0,830777000.0,0.4221284046134397,545.6927112737835,0.0007735643080665055
RJF,1.1405713163836262,10187000000.0,11619000000.0,-0.13248900021480153,136.66008478885547,-0.0009694783990475463
TROW,0.6277693563432836,10291200000.0,6460500000.0,-0.015497187893294434,265.909002738288,-5.828004217121983e-05
ROL,0.376401368332602,1155567000.0,434957000.0,0.09620990821915176,45.518508403591056,0.002113643693376419
ZBH,0.082085488701334,12488200000.0,1025100000.0,-0.006670926806349006,116.1669234279766,-5.742535490737151e-05
WY,0.0819656115670183,10236000000.0,839000000.0,-0.04947147660721749,52.547709069400874,-0.000941458295391707
ZM,0.0167097739553994,6206607000.0,103711000.0,0.0026607583313493902,417.2941512911255,6.376217646753239e-06
WRB,0.1852727393708353,7469237000.0,1383846000.0,-0.20666833128895712,55.14012361733889,-0.003748057090390163
TER,0.1776604509209995,2525897000.0,448752000.0,0.1818904923789452,304.5820511281179,0.0005971806011065166
PINS,-0.011521736316927,3090680000.0,-35610000.0,-0.0071488675939954185,53.88737858708453,-0.0001326631166970298
MKC,0.1227894167404347,5083500000.0,624200000.0,0.035572273849062315,128.2537022760287,0.0002773586510002134
HBAN,0.0721723889060727,19398000000.0,1400000000.0,-0.26130032597754266,16.41790133230459,-0.0159155741460936
RF,0.1185617103984451,17493000000.0,2074000000.0,-0.19094832735332104,21.091558515027348,-0.009053305720261206
BLDR,0.3255369265720146,4732351000.0,1540555000.0,0.7378131662274262,103.35999948924564,0.007138285312242034
PSTG,0.0776332746514412,941233000.0,73071000.0,0.2748233379467195,42.27014430489904,0.006501594505199451
BALL,0.1853010164190774,3837000000.0,711000000.0,-0.009054250556462008,242.63418432918442,-3.731646709837888e-05
CLX,0.4149484536082474,388000000.0,161000000.0,0.12087110686681943,164.0827767096596,0.0007366471319576573
SYF,0.1609724519887794,13903000000.0,2238000000.0,-0.033457760181361915,69.810371186448,-0.0004792663269473768
APTV,0.2504221546774738,11844000000.0,2966000000.0,-0.0591364031223225,307.92009871227646,-0.00019205113069796763
STLD,0.2791248898272498,8839527000.0,2467332000.0,-0.062648113312893,214.89859141729374,-0.0002915240760756864
DRI,0.446014081308199,2201500000.0,981900000.0,0.1492125920481374,143.37613423728834,0.0010407073174478931
PFG,0.0597737855244144,11210600000.0,670100000.0,-0.19753392110255047,122.80330887336913,-0.001608539076957944
SSNC,0.0951279366022164,6397700000.0,608600000.0,0.043639424182051516,163.9599727937684,0.0002661590108760381
NTRS,0.0930668437287252,11897900000.0,1107300000.0,-0.19682759380348613,177.43206623706246,-0.001109312414479296
CTRA,0.1245497049130068,13047000000.0,1625000000.0,-0.01192142889617748,52.933760782415334,-0.0002252140924802342
WSM,5.09944557805733,1701051000.0,8674417000.0,-0.022518242494344087,115.66681244582914,-0.00019468196640147042
AVTR,0.06113163004988,5252600000.0,321100000.0,-0.06965871031484198,94.03750090117776,-0.0007407545888320129
SWKS,0.161572985680701,6082700000.0,982800000.0,0.14616207153680488,295.21490314891383,0.0004951039733352386
CRBG,0.081994459833795,12635000000.0,1036000000.0,-0.16183586658962468,14.118678942932942,-0.011462536066140316
RPRX,0.1685877903737189,10084289000.0,1700088000.0,-0.14306168477116452,28.66779856383739,-0.004990326845383509
RYAN,0.1985210954183356,979644000.0,194480000.0,-0.00624402442531767,44.10201005215888,-0.00014158140225202756
ENPH,2.328924467072784,983624000.0,2290786000.0,-0.2788507325510344,1011.966355130771,-0.00027555336315010195
GEN,1.517272727272727,2200000000.0,3338000000.0,-0.18653683947497351,35.033355739691835,-0.005324549576723316
AMCR,0.258679706601467,4090000000.0,1058000000.0,-0.17325044441729023,9.461146645523943,-0.018311780898064275
MRO,0.0037483266398929,11205000000.0,42000000.0,-0.10535383101526376,57.150278843922955,-0.0018434526155678855
KEY,0.0660654505704721,14637000000.0,967000000.0,-0.4507621088737045,40.79078395137416,-0.011050587049541597
THC,-0.0041757443718228,5508000000.0,-23000000.0,0.42115581069566405,236.1508844105794,0.0017834183079468346
BSY,0.3696760793771819,883982000.0,326787000.0,0.343029018322064,59.13512652303245,0.005800765779852659
AKAM,0.1191234578777526,4597155000.0,547629000.0,0.0651059433747161,191.95569793273603,0.00033917171553579065
WMG,0.0953488372093023,430000000.0,41000000.0,-0.3245578934733436,78.00222533954545,-0.004160879924393641
CPB,0.2342342342342342,3663000000.0,858000000.0,-0.08548829739872668,58.44928261438338,-0.0014626064439957635
DT,0.0672696650006947,1604869000.0,107959000.0,0.3381704893874015,85.18826333435071,0.003969684040395739
TOL,0.2013841656243276,6813202000.0,1372071000.0,0.33433285448460104,85.80732623878778,0.003896320618990123
WES,0.3459762374014981,3029130000.0,1048007000.0,0.03325347178684348,26.326417681789906,0.0012631217884932764
PNR,0.1936215846569892,3217100000.0,622900000.0,0.21636708010081537,108.66446764519384,0.0019911483927504904
GLPI,0.1675266591763854,4508954000.0,755370000.0,-0.02799654150421798,49.066278073891056,-0.0005705862071310313
TRMB,0.0691762405279882,4500100000.0,311300000.0,-0.054527568885135935,114.59205326471864,-0.00047584075275422473
CAVA,0.0232655106324084,570802000.0,13280000.0,,,
EQH,0.3185343156262117,5158000000.0,1643000000.0,-0.15369793011644378,35.35133543284456,-0.004347726280621485
WPC,0.0813442338386013,8706997000.0,708264000.0,-0.11326572247653466,58.96887173505676,-0.001920771402672075
ELS,0.2199869079640549,1498621000.0,329677000.0,-0.03011339013089164,85.19751049259942,-0.000353453873907588
ALLY,0.5966874909196571,13766000000.0,8214000000.0,0.09744644547283303,113.64321107320032,0.000857477050785422
REG,0.0515670678336219,7191935000.0,370867000.0,-0.10456551074113249,71.29808275942851,-0.0014665963893300436
YUMC,0.1722151987638713,7119000000.0,1226000000.0,-0.02162663085550604,73.63746364284876,-0.0002936905996708143
SJM,-0.0125226312613156,7290800000.0,-91300000.0,-0.07171616174099013,135.0335515883931,-0.0005310988335668907
FLEX,0.1196985629162285,5706000000.0,683000000.0,0.18350324298331008,22.926049893276403,0.008004136946292116
CNH,0.2894097643915472,8234000000.0,2383000000.0,-0.1643062507058887,24.659240160158074,-0.006663070298952611
IPG,2.3233731247374014,4046100000.0,9400600000.0,0.09735886536879532,48.00729816453969,0.002028001347526549
HST,0.1101670084969235,6826000000.0,752000000.0,0.04381673815478538,18.83383567405676,0.002326490414012801
JBL,12.10394140216254,2867000000.0,34702000000.0,0.3655589689163352,82.14088946506062,0.004450389705992033
CHRW,0.2291743762057719,1418697000.0,325129000.0,0.05810371404055252,107.12165767603832,0.0005424086529380654
DOCU,-0.1578747000989815,617287000.0,-97454000.0,0.016527462193177706,437.13173247878296,3.780888223203951e-05
FND,0.1273854344144713,1930990000.0,245980000.0,0.2247682280887831,213.79227063919552,0.0010513393557997756
PFGC,0.1060472567080496,3745500000.0,397200000.0,-0.02675758606385288,84.45089690729334,-0.00031684194062765535
CUBE,0.1431664310846123,2880808000.0,412435000.0,0.13464729772935716,64.96472642764701,0.0020726216384412475
PR,2.286086250675533e-05,9229748000.0,211000.0,0.1076208769004451,18.679593993903058,0.005761414136494193
FTI,0.0177169698307115,3172100000.0,56200000.0,0.2096634903151713,29.074814549157143,0.007211172059608177
OVV,0.2420443587270974,10370000000.0,2510000000.0,-0.26529389488927324,87.10148694168797,-0.0030458021350069507
TAP,0.0711866677583345,13435100000.0,956400000.0,0.23120440274808168,44.01085715307751,0.005253349234801587
CHWY,0.3113472433673597,160268000.0,49899000.0,0.010713201024537095,109.96313893746454,9.742538388822855e-05
NVT,0.1804843894210878,3142100000.0,567100000.0,0.15952040319076324,37.594571853923604,0.004243176483312303
ESTC,-0.5920350366134616,398897000.0,-236161000.0,0.41090770565829476,223.22004614053213,0.0018408190158674214
BEN,0.0812883548574838,13573900000.0,1103400000.0,-0.11249379107355217,39.9357648131148,-0.002816868328426491
SKX,0.1477083627838098,4400042000.0,649923000.0,0.160874516479448,55.74374791160567,0.0028859651980084108
CNM,0.2410788381742738,2410000000.0,581000000.0,0.307996036555946,25.97051738064458,0.011859449391851185
SFM,0.2253769327680974,1148547000.0,258856000.0,0.059469884081412835,44.28376505915816,0.001342927458899841
UNM,0.1330169716310587,9651400000.0,1283800000.0,0.08871154940397162,86.81206050412726,0.0010218804724690764
OHI,0.0661288560613732,3762291000.0,248796000.0,0.09506792460856224,27.556260639269265,0.0034499573745896766
